class,species,stateProvi,locality,decimalLat,decimalLon,year,institutio
Mammalia,Myodes gapperi,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Sylvilagus nuttallii,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Myodes gapperi,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Myodes gapperi,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Myodes gapperi,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Microtus longicaudus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Sorex cinereus,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Zapus hudsonius,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Myodes gapperi,South Dakota,Custer,42.766667,-103.6,1928,UCLA
Mammalia,Marmota flaviventris,South Dakota,Custer,43.766667,-103.6,1929,UCLA
Mammalia,Marmota flaviventris,South Dakota,Custer,43.766667,-103.6,1929,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Chaetodipus hispidus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Chaetodipus hispidus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Chaetodipus hispidus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Chaetodipus hispidus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Thomomys talpoides,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Tamias minimus,South Dakota,Scenic,43.783333,-102.55,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys montanus,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Frankfort,44.883333,-98.3,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Frankfort,44.883333,-98.3,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierre,44.35,-100.366667,1928,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Fort pierce,44.2,-100.366667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Frankfort,44.883333,-98.3,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Frankfort,44.883333,-98.3,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Frankfort,44.883333,-98.3,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Urocitellus richardsonii,South Dakota,Watertown,44.75,-97.116667,1928,UCLA
Mammalia,Marmota monax,South Dakota,Custer,43.766667,-103.6,1928,UCLA
Mammalia,Cynomys ludovicianus,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Geomys lutescens,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Geomys lutescens,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Geomys lutescens,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Geomys lutescens,South Dakota,Oglala,43.283333,-102.733333,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Reithrodontomys montanus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus longicaudus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Neotoma cinerea,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Neotoma cinerea,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Mus musculus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus longicaudus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Ictidomys tridecemlineatus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Microtus ochrogaster,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Marmota flaviventris,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Reithrodontomys megalotis,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamias minimus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Tamiasciurus hudsonicus,South Dakota,Rochford,44.116667,-103.7,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Mus musculus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus maniculatus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Myotis lucifugus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Neotoma cinerea,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Microtus pennsylvanicus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Peromyscus leucopus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Thomomys talpoides,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Sorex cinereus,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Mammalia,Zapus hudsonius,South Dakota,Spearfish,44.483333,-103.866667,1927,UCLA
Aves,Eremophila alpestris,South Dakota,Vermilion,42.77944,-96.92917,1877,MCZ
Aves,Colinus virginianus,South Dakota,Vermillion,42.77944,-96.92889,1877,MCZ
Aves,Botaurus lentiginosus,South Dakota,Harrison,43.42972,-98.52694,1891,MCZ
Mammalia,Microtus pennsylvanicus,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Tamias minimus,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Peromyscus maniculatus,South Dakota,"Batesland, Big Spring Canon",43.128094,-102.101524,1939,FMNH
Mammalia,Zapus hudsonius,South Dakota,Batesland,43.128094,-102.101524,1939,FMNH
Mammalia,Zapus hudsonius,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Peromyscus maniculatus,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Perognathus flavescens,South Dakota,"Batesland, Big Spring Canon",43.128094,-102.101524,1939,FMNH
Mammalia,Tamias minimus,South Dakota,"Black Hills, 8 mi SE Hill City, Palmer Gulch",43.851788,-103.464172,1943,FMNH
Mammalia,Microtus pennsylvanicus,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Zapus hudsonius,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Peromyscus maniculatus,South Dakota,"Batesland, Big Spring Canon",43.128094,-102.101524,1939,FMNH
Mammalia,Microtus longicaudus,South Dakota,"Black Hills, Palmer Gulch",43.904884,-103.52607,1943,FMNH
Mammalia,Reithrodontomys megalotis,South Dakota,"Batesland, Big Spring Canon",43.128094,-102.101524,1939,FMNH
Mammalia,Ictidomys tridecemlineatus,South Dakota,Custer,43.766686,-103.59877,1894,FMNH
Mammalia,Dipodomys ordii,South Dakota,"Batesland, Big Spring Canon",43.128094,-102.101524,1939,FMNH
Mammalia,Taxidea taxus,South Dakota,near Rapid City,44.080589,-103.231056,1935,FMNH
Aves,Eremophila alpestris,South Dakota,NA,44.04167,-96.65861,1882,MCZ
Aves,Ammodramus savannarum,South Dakota,Huron,44.36333,-98.21389,1885,MCZ
Aves,Tyrannus verticalis,South Dakota,Wolsey,44.40778,-98.47444,1924,TCWC
Mammalia,Ictidomys tridecemlineatus,South Dakota,Sioux Falls,43.549994,-96.700005,1935,UCM
Mammalia,Urocitellus richardsonii,South Dakota,Mellette,45.154435,-98.497224,1935,UCM
Mammalia,Peromyscus maniculatus,South Dakota,Sioux Falls,43.549994,-96.700005,1935,UCM
Mammalia,Sylvilagus floridanus,South Dakota,10 miles N of Plankinton,43.860301,-98.484535,1946,UCM
Mammalia,Ictidomys tridecemlineatus,South Dakota,Sioux Falls,43.549994,-96.700005,1935,UCM
Aves,Chlidonias niger,South Dakota,Miner,44.05,-97.75002,1894,NA
Amphibia,Lithobates pipiens,South Dakota,T30W R38N LITTLE WHITE RIVER ROSEBUD INDIAN RES,43.000716,-102.83663,1934,UMMZ
Amphibia,Anaxyrus woodhousii,South Dakota,Cedar pass,43.75528,-101.93556,1913,UMMZ
Aves,Colaptes auratus,South Dakota,Belle Fourche,44.6684732,-103.8497801,1936,MVZ
Squamata,Thamnophis radix,South Dakota,"Andover, 5 mi E",45.41,-97.9,1949,PSM
Squamata,Crotalus viridis,South Dakota,Badlands,43.755225,-102.369232,1947,PSM
Squamata,Crotalus viridis,South Dakota,"Murdo, 10 mi W",43.89,-100.71,1947,PSM
Squamata,Thamnophis radix,South Dakota,"Presho, 4 mi E",43.91,-100.06,1947,PSM
Squamata,Heterodon nasicus,South Dakota,"Chamberlain, 5 mi E",43.81,-99.33,1947,PSM
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,18 mi NE Winner,43.56,-99.6,1942,KU
Squamata,Crotalus viridis,South Dakota,Rapid City,44.08,-103.23,1940,KU
Squamata,Crotalus viridis,South Dakota,Rapid City,44.08,-103.23,1940,KU
Squamata,Crotalus viridis,South Dakota,Rapid City,44.08,-103.23,1940,KU
Squamata,Crotalus viridis,South Dakota,Rapid City,44.08,-103.23,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,Rapid City,44.08,-103.23,1940,KU
Squamata,Crotalus viridis,South Dakota,18 mi NE Winner,43.56,-99.6,1942,KU
Squamata,Crotalus viridis,South Dakota,18 mi NE Winner,43.56,-99.6,1942,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
Squamata,Crotalus viridis,South Dakota,14 mi S Hot Springs,43.23,-103.47,1940,KU
